,NPF,count_target,count_deidentified
0,2,2568,2557
1,3,1685,1670
2,4,1645,1672
3,-1,1273,1240
4,5,1156,1149
5,6,569,524
6,7,275,325
7,8,81,79
8,13,13,33
9,11,11,27
