,NOC,count_target,count_deidentified
0,0,16052,15936
1,2,3661,3518
2,1,3128,3030
3,-1,1818,1733
4,3,1764,1709
5,4,517,593
6,5,221,262
7,6,51,211
8,7,29,129
9,9,12,132
