,INDP_CAT,count_target,count_deidentified
0,-1,3714,3659.0
1,6,663,670.0
2,4,588,599.0
3,10,579,575.0
4,11,563,564.0
5,12,493,488.0
6,14,459,466.0
7,9,390,385.0
8,7,381,385.0
9,3,357,333.0
10,15,315,307.0
11,16,222,219.0
12,5,193,186.0
13,13,91,66.0
14,8,85,77.0
15,1,64,78.0
16,2,38,84.0
17,18,33,54.0
18,17,26,81.0
19,0,22,0.0
