,NPF,count_target,count_deidentified
0,2,2568,2542
1,3,1685,1695
2,4,1645,1629
3,-1,1273,1179
4,5,1156,1151
5,6,569,534
6,7,275,284
7,8,81,140
8,13,13,58
9,11,11,64
