,AGEP,count_target,count_deidentified
0,3,1716,1668
1,12,1630,1651
2,15,1550,1503
3,17,1531,1525
4,7,1511,1481
5,6,1488,1436
6,13,1419,1408
7,8,1402,1392
8,19,1381,1431
9,1,1381,1385
10,0,1353,1358
11,9,1344,1373
12,18,1295,1373
13,11,1263,1290
14,4,1240,1213
15,2,1225,1236
16,10,1192,1237
17,14,1132,1142
18,16,1118,1114
19,5,1082,1037
