,EDU,count_target,count_deidentified
0,9,4719,4719
1,7,4597,4593
2,5,3910,3905
3,10,2864,2867
4,3,2842,2848
5,4,2310,2315
6,8,1318,1310
7,11,958,953
8,1,765,761
9,6,760,759
10,-1,759,764
11,12,753,758
12,2,698,701
