,NOC,count_target,count_deidentified
0,0,3172.0,3275
1,2,946.0,739
2,1,700.0,675
3,-1,368.0,327
4,3,295.0,368
5,4,64.0,111
6,5,22.0,50
7,6,0.0,12
8,7,0.0,10
9,9,0.0,20
