,EDU,count_target,count_deidentified
0,9,1777,1738
1,5,1147,1135
2,7,1069,1038
3,10,992,975
4,3,668,626
5,4,474,437
6,8,454,483
7,-1,205,239
8,2,203,247
9,12,199,235
10,11,180,232
11,1,158,146
12,6,108,103
