,feature,divergence
1,AGEP,3.8779955546575073
13,PINCP,3.684243697478992
15,POVPIP,0.34921681130826704
14,PINCP_DECILE,0.23214285714285693
12,EDU,0.17998747582101693
10,DENSITY,0.1542587845338142
11,INDP_CAT,0.14904534414257906
7,NPF,0.13611546855541318
0,PUMA,0.11065732991198818
5,RAC1P,0.0706535412984474
3,MSP,0.0587585077824299
16,DVET,0.0344751963008652
6,NOC,0.03318841311307141
17,DREM,0.012680634787174218
4,HISP,0.010940993872486655
2,SEX,0.009685135527496502
9,OWN_RENT,0.009316793401113216
18,DPHY,0.005715568300638241
20,DEAR,0.0038097193441319274
8,HOUSING_TYPE,0.00373476817314514
19,DEYE,0.002714315936561667
