,PINCP,count_target,count_deidentified
0,-1,1120,935
1,0,578,382
2,10,387,122
3,4,354,447
4,13,353,121
5,15,348,564
6,8,345,280
7,2,328,202
8,7,328,462
9,19,327,1190
10,6,326,223
11,12,326,592
12,17,326,200
13,16,325,330
14,18,325,151
15,3,323,182
16,5,298,29
17,9,295,338
18,14,276,491
19,11,273,51
20,1,73,342
