,POVPIP,count_target,count_deidentified
0,16,9972,9963
1,-1,1513,1497
2,8,1318,1318
3,3,1311,1283
4,10,1297,1478
5,4,1296,1216
6,6,1292,1253
7,1,1286,1257
8,11,1284,1375
9,2,1283,1194
10,7,1276,1272
11,0,1271,1288
12,5,1264,1246
13,9,1257,1277
14,12,333,336
