,SEX,OWN_RENT,DPHY,DEYE,DEAR
SEX,-3.9968028886505635e-15,0.002016846555938274,-0.0001389908312341894,0.0011638889462720244,-0.00820665957083009
OWN_RENT,0.002016846555938274,-7.771561172376096e-15,0.004130045876962744,0.013493747089817877,0.004354641521855322
DPHY,-0.0001389908312341894,0.004130045876962744,-1.2545520178264269e-14,-0.006892277191945496,0.0003663664414516668
DEYE,0.0011638889462720244,0.013493747089817877,-0.006892277191945496,0.0,0.03764897141368062
DEAR,-0.00820665957083009,0.004354641521855322,0.0003663664414516668,0.03764897141368062,-8.881784197001252e-15
