,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.24315820579167202,-0.1100687303917243,-0.654365154211908,,,0.4750231602730045,0.6074021004165635,0.7135667888811533,0.1953064396493414
AGEP,0.24315820579167202,-4.440892098500626e-16,-0.21981342220607622,-0.17248489955353916,,,0.1156843194324167,0.38070524324204613,0.41747033363329183,0.21565618025219702
SEX,-0.1100687303917243,-0.21981342220607622,0.0,0.2909474298762113,,,-0.1723366311740315,-0.32475483025838797,-0.3579489616208182,-0.06278123808998382
MSP,-0.654365154211908,-0.17248489955353916,0.2909474298762113,1.887379141862766e-15,,,-0.4376818410471478,-0.44593895738810974,-0.8546767873044052,-0.12666712012270742
HISP,,,,,,,,,,
RAC1P,,,,,,,,,,
NOC,0.4750231602730045,0.1156843194324167,-0.1723366311740315,-0.4376818410471478,,,0.0,0.18320479756985608,0.49363374881758226,-0.10593351783115268
NPF,0.6074021004165635,0.38070524324204613,-0.32475483025838797,-0.44593895738810974,,,0.18320479756985608,0.0,0.7850947138024871,0.18352578215188836
OWN_RENT,0.7135667888811533,0.41747033363329183,-0.3579489616208182,-0.8546767873044052,,,0.49363374881758226,0.7850947138024871,7.882583474838611e-15,0.2051451232829108
PINCP_DECILE,0.1953064396493414,0.21565618025219702,-0.06278123808998382,-0.12666712012270742,,,-0.10593351783115268,0.18352578215188836,0.2051451232829108,1.1102230246251565e-15
