,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.0834343531972764,-0.03726083224943335,0.12905864681418966,,-0.20719839783630783,-0.14590330027881265,0.04293921286829589,0.1862721342602841,0.08627528114173541
AGEP,0.0834343531972764,-2.220446049250313e-16,-0.08122753845331603,-0.04895574883734362,,0.24242251689063363,-0.09271771614169377,0.08524550178036994,-0.07687074487011064,0.0667073675437867
SEX,-0.03726083224943335,-0.08122753845331603,1.3322676295501878e-15,0.06983751780193152,,-0.045944129885034685,0.04089082481775216,-0.06258427522153398,-0.029914658791487768,-0.0021594966016171974
MSP,0.12905864681418966,-0.04895574883734362,0.06983751780193152,6.328271240363392e-15,,0.05004533051874463,0.028084465989225815,-0.027806382070944324,0.02079507058865676,0.06170742604692114
HISP,,,,,,,,,,
RAC1P,-0.20719839783630783,0.24242251689063363,-0.045944129885034685,0.05004533051874463,,1.4654943925052066e-14,-0.15982443798226584,-0.16008518540104227,-0.15605470889246942,0.17921193776028957
NOC,-0.14590330027881265,-0.09271771614169377,0.04089082481775216,0.028084465989225815,,-0.15982443798226584,0.0,-0.093855091605904,-0.24154559033839107,-0.21396082083228474
NPF,0.04293921286829589,0.08524550178036994,-0.06258427522153398,-0.027806382070944324,,-0.16008518540104227,-0.093855091605904,-5.551115123125783e-16,-0.010495860311371431,-0.11015648301974468
OWN_RENT,0.1862721342602841,-0.07687074487011064,-0.029914658791487768,0.02079507058865676,,-0.15605470889246942,-0.24154559033839107,-0.010495860311371431,0.0,0.10227511462962764
PINCP_DECILE,0.08627528114173541,0.0667073675437867,-0.0021594966016171974,0.06170742604692114,,0.17921193776028957,-0.21396082083228474,-0.11015648301974468,0.10227511462962764,-9.992007221626409e-16
