,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,847,760,87
1,5%,921,760,161
2,10%,946,760,186
3,20%,962,760,202
4,30%,968,760,208
5,40%,978,760,218
6,50%,980,760,220
7,60%,986,760,226
8,70%,989,760,229
9,80%,991,760,231
10,90%,993,760,233
