,PINCP,count_target,count_deidentified
0,-1,1682,1616
1,1,978,869
2,19,398,420
3,7,392,386
4,12,388,385
5,4,388,330
6,5,388,396
7,15,387,431
8,17,386,391
9,11,385,380
10,8,380,445
11,9,375,383
12,10,374,327
13,14,373,436
14,13,371,415
15,16,371,371
16,3,369,356
17,6,366,393
18,18,365,414
19,2,148,122
20,0,12,10
