,EDU,count_target,count_deidentified
0,7,1715,1730
1,5,1590,1596
2,9,1574,1625
3,3,1096,995
4,4,817,790
5,10,550,588
6,8,539,542
7,6,400,400
8,-1,301,294
9,2,272,303
10,1,246,228
11,11,104,102
12,12,72,83
