,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,2.7755575615628914e-15,-0.0029641941820205304,0.001945975764136668,0.012550970760420714,0.04314386858193776,-0.011871878190437266,0.00788180135588315,-0.029722147545999708,0.025301686796294742,-0.0175259561329615,0.010419509365145602,0.027761897274706106,0.03183883008397519,0.011828287738933817,-0.03318444677133886,0.038739112766250715,0.02912711337946795,0.003166830836079335,0.008071840026201878
AGEP,-0.0029641941820205304,-7.771561172376096e-16,0.005690550473131453,-0.05449394712330588,0.10534012509115466,0.0823330553982693,0.09903929557273827,0.14852908521041253,-0.02135775304743226,0.043437453652031076,0.009971054811433473,0.1866915778525008,-0.05342056315368471,-0.06561274557724289,-0.06847800955280497,-0.0772743081946971,-0.05171996817212682,0.15088168272733035,0.24734474302822448
SEX,0.001945975764136668,0.005690550473131453,-2.4313884239290928e-14,0.019433127719981732,0.008372692545634632,-0.00026560030455803976,-0.04564456763388464,-0.029077873513500413,0.024494704949680295,0.011971042334008385,0.02482813630107163,-0.002538754809023394,-0.006133567427984378,-0.031019530448195387,0.07796693948344179,-0.01274596164580522,-0.014146521145156753,-0.008461897659123838,-0.02152476046056693
MSP,0.012550970760420714,-0.05449394712330588,0.019433127719981732,-5.551115123125783e-16,-0.0322785363486775,-0.012135250693141465,0.023366842879338046,0.01149423516354442,0.004496068006429488,-0.006116488968387256,-0.017109987199584373,-0.08692686761567209,-0.02026202463621543,-0.010773746930378345,-0.004327226049664415,-0.007993222744314132,-0.01893679350473909,0.022383747008861282,0.018912893663504494
HISP,0.04314386858193776,0.10534012509115466,0.008372692545634632,-0.0322785363486775,-1.3433698597964394e-14,-0.16145917022843667,-0.025466910294724115,-0.027427207755920224,-0.06564401189820468,0.032842757452873426,-0.010044724223248602,-0.02007916426062185,0.07196399857555928,0.06840231764520424,-0.015921828041416,0.012988095011741568,0.008747800363235214,-0.011829575926003479,-0.0023897673621787567
RAC1P,-0.011871878190437266,0.0823330553982693,-0.00026560030455803976,-0.012135250693141465,-0.16145917022843667,0.0,0.012454703218515759,-0.005983203044545561,-0.008154478169196781,-0.042457626239608304,0.0012025848023670543,-0.0042674425040080954,-2.0049289478893395e-05,0.03345629184367042,0.002253650689246541,-0.012493119326132673,-0.01781895279879599,-0.04450815372818038,-0.04880883203365807
NOC,0.00788180135588315,0.09903929557273827,-0.04564456763388464,0.023366842879338046,-0.025466910294724115,0.012454703218515759,0.0,-0.06141657168342629,0.04798777585691888,-0.006880026693717428,0.05795748747054131,-0.04713022782307169,0.036679087487800854,0.025256881991342933,0.04030124949548632,-0.0028198588150661064,-0.006998489820549153,-0.08980052255984798,-0.10877623844459433
NPF,-0.029722147545999708,0.14852908521041253,-0.029077873513500413,0.01149423516354442,-0.027427207755920224,-0.005983203044545561,-0.06141657168342629,-4.218847493575595e-15,0.03633505426894301,-0.005242614392513542,0.018304316384759642,-0.03412590966663491,0.09977937117680857,0.08384587903788646,0.043672731013415574,-0.0012588231886317275,-0.007741649713879278,-0.07811430432701498,-0.11501966312472399
HOUSING_TYPE,0.025301686796294742,-0.02135775304743226,0.024494704949680295,0.004496068006429488,-0.06564401189820468,-0.008154478169196781,0.04798777585691888,0.03633505426894301,0.0,0.002434922490558211,-0.003262356431467016,-0.038966508222105595,-0.037839796222760194,-0.007764170766363293,0.00040195117223196936,-0.02594863902898164,-0.026199667963326418,0.0546609176577299,0.026165303158853064
OWN_RENT,-0.0175259561329615,0.043437453652031076,0.011971042334008385,-0.006116488968387256,0.032842757452873426,-0.042457626239608304,-0.006880026693717428,-0.005242614392513542,0.002434922490558211,-8.881784197001252e-15,-0.010219726131432905,0.022153251055299666,0.041771107146411926,0.03441974385887055,0.0008276385850307065,0.031662148174770186,0.044028362818733166,-0.053271669288498746,-0.004719558896072082
