,Sub-Sample Size,Sub-Sample K-Marginal Score,Deidentified Data K-marginal score,Absolute Diff. From Deidentified Data K-marginal Score
0,1%,575,882,307
1,5%,813,882,69
2,10%,849,882,33
3,20%,905,882,23
4,30%,927,882,45
5,40%,943,882,61
6,50%,950,882,68
7,60%,960,882,78
8,70%,969,882,87
9,80%,976,882,94
10,90%,983,882,101
