,NPF,count_target,count_deidentified
0,2,869,29.0
1,4,672,5.0
2,3,615,7.0
3,5,419,1.0
4,-1,332,0.0
5,6,253,1.0
6,7,141,0.0
7,8,16,0.0
8,13,13,0.0
