,PINCP,count_target,count_deidentified
0,-1,582,168
1,1,544,225
2,5,264,72
3,6,253,81
4,15,243,116
5,7,223,91
6,4,221,80
7,10,214,101
8,9,206,82
9,3,206,73
10,18,200,155
11,12,192,84
12,11,186,100
13,16,186,103
14,8,176,64
15,13,174,63
16,14,162,79
17,17,160,102
18,19,157,130
19,2,80,29
20,0,5,1
