,feature,divergence
15,PINCP_DECILE,3.0524164842987846
1,AGEP,2.6558754159800975
22,PWGTP,2.191941091448885
14,PINCP,2.0521878579610533
23,WGTP,1.4117914244186047
11,INDP,1.2637857213979886
2,SEX,1.0779759435918705
12,INDP_CAT,0.9575226525938465
13,EDU,0.7564495716510902
16,POVPIP,0.7087272070770897
10,DENSITY,0.6782807859758384
0,PUMA,0.6441898768849292
7,NPF,0.37914099200780926
5,RAC1P,0.3210207553257012
3,MSP,0.28694708373367495
18,DREM,0.11797346200241254
19,DPHY,0.11431236071902232
6,NOC,0.10810750260346119
9,OWN_RENT,0.051095840502580064
4,HISP,0.03303139147523173
8,HOUSING_TYPE,0.021569661703777568
17,DVET,0.011349021458457266
20,DEYE,0.0035756213610197117
21,DEAR,0.0032975433689954696
