,EDU,count_target,count_deidentified
0,7,856,362.0
1,9,827,384.0
2,5,652,284.0
3,4,488,198.0
4,10,449,229.0
5,3,447,165.0
6,8,216,84.0
7,6,127,48.0
8,-1,126,0.0
9,12,125,87.0
10,11,123,89.0
11,1,116,40.0
12,2,82,29.0
