,PWGTP,count_target,count_deidentified
0,19,371,138
1,18,349,136
2,17,328,137
3,16,320,132
4,10,311,136
5,15,292,119
6,14,280,97
7,12,273,107
8,13,272,128
9,11,271,103
10,9,260,125
11,8,242,116
12,6,202,92
13,7,175,78
14,5,157,82
15,3,141,47
16,4,138,78
17,0,116,74
18,2,93,59
19,1,43,15
