,WGTP,count_target,count_deidentified
0,0,516.0,256
1,18,349.0,149
2,19,340.0,122
3,11,308.0,112
4,16,306.0,125
5,17,301.0,138
6,14,298.0,121
7,10,281.0,149
8,15,275.0,103
9,9,269.0,114
10,13,256.0,104
11,12,249.0,92
12,5,175.0,78
13,8,157.0,74
14,7,148.0,46
15,6,144.0,71
16,4,125.0,59
17,3,111.0,52
18,2,26.0,21
19,1,0.0,13
