,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.7755575615628914e-15,0.004156881987022687,0.011256118670851844,0.020178982207903432,0.022291721502543244,0.04986437139524121,-0.011782978644126554,-0.07475002283580921,0.03255303850451692,0.0165308108714143
AGEP,0.004156881987022687,-2.4424906541753444e-15,-0.04687735261563823,-0.04220257863723727,0.09725462346803326,0.0027782007073477166,0.06864404706686605,0.12865354863388845,0.025634187967328047,-0.05639915244346355
SEX,0.011256118670851844,-0.04687735261563823,0.0,0.009621623669876126,0.010585850873647018,-0.000617128233974593,0.005413098420147439,0.05028403334331774,0.010239699732008575,-0.0014738204961956547
MSP,0.020178982207903432,-0.04220257863723727,0.009621623669876126,0.0,-0.030231355487590792,0.029932047938032783,0.19450346538477903,0.30967628389145396,-0.004301780295007607,0.013480368597662024
HISP,0.022291721502543244,0.09725462346803326,0.010585850873647018,-0.030231355487590792,0.0,-0.13365607618267616,-0.008493190829688975,0.011234294266479265,-0.06252248808257323,0.04948597604482996
RAC1P,0.04986437139524121,0.0027782007073477166,-0.000617128233974593,0.029932047938032783,-0.13365607618267616,-3.774758283725532e-15,-0.0033906549434773448,-0.005390010844430797,-0.022105033500906875,0.015846214017541452
NOC,-0.011782978644126554,0.06864404706686605,0.005413098420147439,0.19450346538477903,-0.008493190829688975,-0.0033906549434773448,-5.662137425588298e-15,-0.016081803987177734,-0.14387539442669608,0.016577220519393115
NPF,-0.07475002283580921,0.12865354863388845,0.05028403334331774,0.30967628389145396,0.011234294266479265,-0.005390010844430797,-0.016081803987177734,0.0,-0.0215036466564864,0.0508663575289775
OWN_RENT,0.03255303850451692,0.025634187967328047,0.010239699732008575,-0.004301780295007607,-0.06252248808257323,-0.022105033500906875,-0.14387539442669608,-0.0215036466564864,-2.4424906541753444e-15,-0.018582391042576835
PINCP_DECILE,0.0165308108714143,-0.05639915244346355,-0.0014738204961956547,0.013480368597662024,0.04948597604482996,0.015846214017541452,0.016577220519393115,0.0508663575289775,-0.018582391042576835,-4.773959005888173e-15
